"","x","y"
"1",3.29032187708653,14.5406528458615
"2",1.57990536051802,14.0681476795232
"3",3.70462855855003,13.7578137837504
"4",1.35851812968031,10.5023622632395
"5",3.2037781146355,15.6666534710487
"6",2.07195510375313,12.4014661543699
"7",2.69724391927011,13.5390631186501
"8",6.6687111929059,13.2394226739374
"9",5.7767186449375,13.0095292496071
"10",4.85707526500337,15.5986807853314
"11",4.80943728671409,14.7269259595472
"12",5.170640054252,14.286776103193
"13",2.51587175270542,12.9899207317293
"14",7.01295392257161,10.8292904630218
"15",4.21591746113263,15.4626912870021
"16",4.67969093848951,14.2974423115438
"17",4.14556963667274,15.6120060924783
"18",1.74286422412843,12.3378191868668
"19",2.25127505757846,14.1504313389567
"20",1.16168949804269,11.7345359826598
"21",4.16349340872839,13.2445867484656
"22",1.70609727436677,12.2232358235769
"23",4.32311147470027,15.0668129172613
"24",2.35292537002824,14.3487241739745
"25",6.8467076019384,10.0866612070884
"26",2.0745703082066,15.1450852384525
"27",1.73582269265316,11.8317368935145
"28",6.94116697404534,10.2603919009134
"29",5.45770260528661,14.1869119100001
"30",3.11049588248134,15.0099026380822
"31",5.9562359941192,13.5045927985089
"32",2.97457074332051,13.8554037034863
"33",3.81472551650368,13.4751162386082
"34",4.83864228068851,13.517369916393
"35",6.23595517748035,13.5364230060792
"36",3.72356589469127,14.9373835721863
"37",6.00826378772035,13.085893964455
"38",4.92136101387441,12.8724151351536
"39",6.5918161763344,11.2408056306276
"40",5.27415462778881,14.5400110891289
"41",3.92134485715069,14.4281588141213
"42",6.45908298171125,13.0064261698383
"43",4.64005547733977,13.0419979598056
"44",2.97865450871177,16.0555123865545
"45",2.54916300219484,15.6432309142125
"46",4.6235161606688,16.5611994726424
"47",4.52646227306686,15.0917839881657
"48",5.40984097924083,14.3373940377134
"49",6.46853859215043,10.7525648665941
"50",4.79699780503288,14.3085116477233
"51",6.81392397247255,10.409553866283
"52",5.43303501084447,11.6680430552181
"53",2.82879382586107,13.7819901424395
"54",3.03681164877489,12.6660479986722
"55",4.15951047674753,12.921960237211
"56",6.56093907365575,11.5008553109702
"57",1.32980492576025,10.550262475762
"58",5.75439141313545,14.7707230295366
"59",3.45860481001437,14.1677291362828
"60",3.52799448827282,15.2822124293303
"61",3.08722083307803,13.3879972971659
"62",2.20749529143795,15.5182306453203
"63",6.5659137273673,10.5136277423166
"64",3.14001429136842,14.8823694911341
"65",6.65689725195989,10.3605672157153
"66",4.61666544773616,15.4971625605407
"67",1.42544395104051,11.4862458785067
"68",2.79366638655774,13.6839789618871
"69",0.970450348267332,10.4001797077368
"70",5.79473858340643,12.3884134591313
"71",5.69984114728868,13.7215700498102
"72",4.31320539149456,16.3696962583554
"73",1.55751190730371,11.3115907555335
"74",2.66570201562718,14.3301556603448
"75",6.95923523679376,9.58337038927439
"76",3.46065013124607,13.0879716631533
"77",2.79970236998051,13.0713740097861
"78",3.25232735262252,13.8859043435624
"79",3.45228320290334,16.1593469262815
"80",4.69925368544646,15.1374911420337
